PRODUCT_ID,PRODUCT_GROUP,YEAR,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,AMOUNT6,AMOUNT7,AMOUNT8,AMOUNT9,AMOUNT10,AMOUNT11,AMOUNT12
2929,6,2015,98953,36533,8806,71340,66323,7964,77653,98770,69365,19812,43483,51236
4111,7,2017,80681,20981,79751,6896,52192,14650,57569,25743,32429,3995,89791,92635
3646,5,2015,92498,54828,35876,59602,23215,12428,11113,3960,99204,18597,23766,15558
14,8,2015,15417,25653,38890,97828,48548,38615,45008,12053,22516,11504,87617,75271
4869,1,2018,5556,92814,27544,42399,4420,90504,1657,5068,23030,96812,54028,21099
1114,7,2016,98244,65737,54773,93988,24577,66546,74539,40777,82241,4258,30707,87411
4171,5,2017,98084,31968,78433,21937,60325,94473,12670,51546,70394,11184,99408,23549
696,8,2016,41138,80293,38449,38338,87207,36740,59792,99796,4449,37788,6008,5078
2776,1,2017,69560,46528,36302,83721,42258,69564,49837,79663,60005,10029,39172,70203
2810,0,2015,85381,70009,57925,70657,24247,71128,67539,15594,9757,91070,91914,89795
2673,7,2016,87377,31699,58886,97277,29697,301,91770,96210,63685,340,12782,97476
364,0,2017,85959,86109,93889,22013,68005,3728,1402,54911,80734,29193,93835,41220
1233,1,2015,94751,42808,27955,44984,1245,9081,88592,12399,397,91865,26336,97276
4805,0,2018,16825,90158,23143,53518,13504,63747,94327,21125,8990,86059,58442,31253
775,7,2016,34300,60360,23292,49994,49224,4035,81456,97465,87121,31061,92992,84084
1795,4,2018,63792,32678,92724,40064,8373,44444,79529,73664,36414,54998,42598,36593
1276,9,2016,60753,75418,6646,86686,57264,88796,26563,69145,51732,75521,46039,37665
4589,9,2018,76679,50779,78093,69312,10598,24803,21299,62138,23133,66344,61182,11061
2775,6,2016,98374,31974,17634,35157,10741,21006,25806,13776,79385,58749,45052,54771
3805,8,2016,34614,11630,23345,85843,66942,27944,89461,13801,97607,74684,40417,88142
1604,4,2016,67383,66979,71443,43297,55870,91638,33803,85724,89834,1644,54621,45363
3477,0,2016,42206,18170,46885,23679,28206,49265,56520,79025,95971,89512,64755,87255
3514,1,2016,87441,34852,4768,65119,65053,20305,33498,73570,17261,74603,8281,35346
436,8,2015,60940,8236,78327,5329,37272,70039,38819,95240,61391,42129,19285,31475
3941,8,2015,97799,74817,11605,70311,2610,35666,81688,64699,20009,67516,98927,2080
4965,6,2016,53094,93625,66841,36014,64102,67659,85779,31915,99859,17708,70806,74298
2990,8,2016,11142,43961,8417,71312,32920,9059,12002,70910,61689,2,57312,72937
1693,5,2018,62353,49768,58411,8060,1570,85816,77776,69916,65466,99470,49186,30419
2273,2,2018,40797,6679,79010,41255,51146,57388,49422,64796,74722,98793,46611,29611
1867,2,2015,36044,31033,93520,58125,17075,47208,12651,16799,22073,70841,22449,98836
2797,9,2016,46683,68681,75492,30160,41510,51481,43989,26042,16267,72278,81863,10197
4459,6,2017,11626,99388,85771,62359,90987,1062,88224,84272,75159,73270,54149,69140
3804,6,2015,78004,22358,19066,40786,63304,82102,41703,4147,43736,47646,79011,39413
3230,7,2017,96559,40187,87782,54022,52863,57837,98597,9028,18072,15849,64299,75507
4343,5,2015,39227,37876,34936,29319,45427,60147,61180,80940,4248,21081,60612,62395
474,1,2018,48281,734,67620,33512,93325,36525,48154,98448,92308,89496,75470,97968
488,5,2016,79152,83679,63087,88330,77705,29058,41003,37561,2746,22249,95717,72228
87,3,2016,10923,33824,57898,6045,70848,48912,64679,87563,1667,23308,96004,92285
4492,3,2018,47729,46452,62325,30881,18124,40400,98036,41163,14523,42314,59495,39929
4860,8,2015,49824,12955,54319,79871,92106,24800,62180,86383,14332,29734,31938,94732
4744,3,2015,49247,57043,50642,1631,43247,74412,5375,73190,22648,17640,97561,10236
4475,3,2016,61934,73871,16676,84533,44679,22453,10094,97388,93826,46857,84958,87521
3251,8,2017,78050,43889,45150,33234,36989,18729,24513,49493,5323,15426,99961,78380
3194,3,2016,17150,18531,39737,75862,60444,65674,50728,87141,23784,95587,30929,73026
3601,7,2015,1096,75948,19817,61536,90430,38913,94038,35527,30865,1423,63350,64920
316,2,2018,99150,7235,61916,42731,7554,73120,74589,50847,75815,29140,88814,47914
554,9,2016,46409,35754,42827,96677,59130,62552,48227,40241,41312,9707,75937,39469
4411,1,2017,90555,4276,96663,84224,71005,43341,15325,2928,64379,17559,86230,35782
2131,5,2015,90307,88669,18654,67112,55010,52922,43800,78156,78383,60601,47424,60138
3126,0,2018,31935,39061,64975,59572,74576,72403,16403,52207,66911,67114,52681,96791
4362,1,2015,65913,86368,41011,57502,33571,56832,76978,56895,49575,82737,65832,63147
4561,4,2018,7786,65587,80793,77716,96442,85528,74861,58783,56564,8404,95899,16402
3868,8,2016,83683,13290,88232,70164,12465,52208,8477,73511,69468,49448,88555,83737
1089,2,2016,39177,6974,56113,26782,91004,39556,84848,77665,82049,93545,98162,95040
3206,7,2016,91293,42192,82133,7396,97112,77211,92707,56328,41232,72303,73767,12521
368,3,2016,95455,20520,51344,46393,62924,56826,81052,60777,52614,38165,86306,54613
443,2,2018,66078,78272,31436,52747,9914,35214,78091,15530,82668,45946,88831,31373
2581,3,2018,26568,4324,4425,65605,8547,2665,25649,27405,41710,54823,75344,34040
658,3,2017,42590,40054,69993,72217,2706,63963,28054,51099,49094,57140,87025,48409
4270,7,2018,79588,67774,35319,84310,63598,18957,76693,2802,45266,76154,65222,77955
482,3,2017,3235,38571,54679,41284,58195,49991,5587,61651,35340,22110,35982,10926
3053,4,2015,28475,25262,43110,43614,217,41128,17825,91618,67737,62167,6789,22117
2647,4,2017,54873,48723,79020,20458,95303,54736,56095,50877,67924,57897,87202,14253
405,5,2018,84496,80095,19699,91359,90384,27591,89220,78591,47831,35176,49124,70941
2469,3,2017,36834,684,39456,96395,54919,39180,3410,62639,47089,55888,43353,72655
4266,3,2018,24127,42154,6800,67976,70768,10757,70838,38397,79115,39357,29956,25636
235,2,2018,230,34868,17101,4972,58469,75796,82328,58340,156,76948,92909,28755
1069,0,2015,20509,437,91327,11044,23918,13890,34376,28770,77644,60324,5987,62153
3100,9,2018,6524,85741,34307,20521,63366,1924,58412,41696,97827,56453,45962,14035
4640,7,2015,72862,64163,68357,20500,67966,69069,16670,36176,98477,46043,518,93249
871,2,2017,95628,37560,85821,63948,17710,38152,60336,65096,6394,92868,5003,82085
4006,5,2017,51964,12132,24975,46203,23849,24820,83569,15913,18387,58423,57493,17524
601,6,2017,81779,9178,34624,32103,10542,73793,29035,52963,13743,98956,77170,90323
4278,1,2016,55793,96040,25482,35455,34977,17255,82908,20440,51498,60412,64577,40634
402,7,2016,41096,35029,20507,17994,22458,77857,3541,43199,5758,32625,20072,37443
2417,7,2017,50288,87851,47928,89558,96120,8017,53256,61129,99409,1731,96032,42123
1846,3,2017,11541,72886,64636,49590,46528,35124,40670,69082,23028,53242,13515,24387
4070,6,2018,22119,26303,43266,98541,49449,52417,90299,89023,25400,26662,5406,36699
2213,9,2015,51686,4542,97701,35593,11316,12204,67300,63212,24111,9989,69039,48486
295,9,2015,66524,94115,11090,20231,57186,96069,50137,944,486,60716,293,15361
207,0,2016,49834,75696,55127,87957,22501,8516,70837,54698,27117,80295,80210,34072
1500,5,2016,51688,90001,50406,27629,14106,72800,67941,28505,11931,30724,92526,77501
2418,6,2016,30271,40780,99971,69741,95252,6930,95097,87836,80388,24133,36638,54873
3402,6,2018,22594,42359,73027,81079,49876,72279,69457,47216,13758,87499,7811,18627
4255,1,2015,98149,98425,33715,44599,70151,57224,54754,36425,63077,91619,84035,48496
419,2,2018,16066,8439,94489,85045,57427,43242,95545,95522,56941,79609,96193,27041
2941,4,2015,91193,48832,82741,62602,79746,65090,28506,84821,53540,55022,19724,22351
224,9,2016,22321,8491,93857,22638,46866,64832,32461,87342,86058,55700,38112,15167
4178,5,2017,26671,33051,86604,67208,92436,71671,90066,79712,75680,98951,63327,73173
3651,4,2016,11655,82027,82559,75995,45112,54262,90432,36382,43364,64360,79323,39761
1583,0,2018,25445,44074,96452,73181,92179,96562,9829,84307,55814,1413,4990,75923
2607,7,2018,68482,31056,49275,68133,80404,31601,75097,45010,77975,51953,38925,31259
3567,8,2016,23446,24143,21403,40212,34420,59329,36082,80624,63790,76498,32258,88230
2007,1,2015,31512,58321,21682,56540,56912,4731,81667,83153,20889,9320,52299,23199
4778,7,2016,42266,67569,8462,99011,66021,86664,96642,90969,68108,151,28145,2313
1666,0,2018,72873,14475,66332,6703,84663,20236,63385,84434,42273,76767,98924,93242
4121,6,2016,18492,64179,84366,65612,5396,72804,80774,81595,34579,86522,62278,36187
1875,2,2018,58985,43723,88986,68240,70226,37085,32675,23686,85482,71693,89506,46653
1382,1,2016,53368,63126,77395,95594,12989,10562,53964,53096,84065,81376,74921,74935
1643,0,2018,30219,39726,37108,24590,6100,69634,70030,86687,65323,2893,30648,64944
2153,6,2016,69156,33215,90667,85932,93587,92869,57995,40809,75545,1155,88412,36460
3962,1,2017,21257,34851,12414,40787,82058,70428,63469,3972,65221,38137,34916,45636
2094,2,2017,26592,38686,46053,6288,75977,15832,83008,99064,56539,6100,88512,79143
2522,6,2015,20600,75671,31676,45145,26041,41587,71904,81337,33302,93275,79913,11855
609,7,2018,77951,36187,67883,54725,97618,88610,66420,20621,85567,22038,10545,62966
3253,7,2017,17318,86107,29603,55895,81883,61854,55215,55315,71721,13642,34630,12490
2358,2,2016,27095,7412,71572,91118,35480,38562,83856,44777,36210,9823,38611,60884
658,3,2016,50174,92270,80733,25779,28187,65930,31740,22006,73045,19799,39225,72658
4175,8,2017,83549,92407,13242,68347,37216,78920,41899,18539,19426,95865,34086,52163
2560,8,2018,57299,37272,18713,87405,5322,13029,84212,87829,6449,21797,47389,17411
2717,1,2015,10690,18640,58110,11512,59998,17187,56169,35325,3239,21714,98126,78983
1676,6,2017,37471,71971,6869,21967,81069,95775,53697,1845,90305,95739,62736,20526
2837,5,2017,82871,12543,49139,17556,12171,24942,82694,53919,82258,15968,44208,13068
662,7,2017,77294,51926,25748,12476,94207,16627,69136,92424,76215,10471,45367,43777
4699,6,2015,81668,18271,61501,11597,73996,52809,92071,92396,87768,34084,99903,78246
3227,9,2017,16073,85997,73982,49767,85625,40751,91781,57545,50614,45548,3808,95488
1074,5,2015,86753,57489,17856,98389,20362,50213,86258,55685,24952,22629,74007,52101
1444,0,2015,13193,67405,95974,47905,37135,47649,14273,9089,30331,3348,60113,20655
3679,2,2015,52507,32264,1203,56590,87348,34007,28483,66299,87144,34170,41120,78831
1431,1,2017,60713,9062,38196,85636,43824,99135,3126,46920,47713,89429,23541,20986
4735,7,2017,16437,46165,83192,80274,78031,34994,58693,35896,34442,48098,68627,98365
459,9,2017,56333,5992,74831,22254,66882,80551,49691,22763,93318,3105,87148,30576
2406,5,2017,32514,7919,64473,95541,73828,1512,68219,20658,95541,31020,23205,32303
1695,8,2015,88676,93802,57275,8335,37703,57879,70695,65275,71868,39689,14836,31983
192,3,2016,21858,77136,33978,12297,44435,71459,34531,15200,63641,67264,77706,65160
15,3,2016,40285,42255,12086,96901,21942,55693,56358,9862,79191,63300,94085,93181
155,6,2015,93545,95681,94605,7788,99073,65434,20295,95505,80442,97901,33742,6194
2758,5,2017,70890,85399,16130,93438,86697,87425,61777,2280,28320,49918,7525,21862
3036,7,2015,50587,55613,73135,97011,9313,37602,63675,46005,86458,88019,27469,92290
941,7,2015,76262,3154,81887,65564,92197,12921,78063,58723,49056,8387,69833,66916
3655,4,2015,53975,66773,86497,26207,47212,95820,9028,98182,81292,82126,90414,3038
311,9,2018,44079,38151,18703,19714,59211,35722,94970,37027,65150,31533,64568,59971
340,3,2018,31652,80897,24421,71936,50956,28785,73507,92673,34776,94861,31129,77657
2954,2,2017,26680,95133,65794,35796,94353,87993,9440,84484,58805,91842,4297,64100
3468,7,2018,15592,51762,72168,54647,47929,46925,81185,14247,55513,33734,10562,34954
2460,3,2017,28511,65330,26432,14869,45032,13400,76126,7196,56019,9550,67849,71768
2564,8,2015,18143,31202,19438,4645,13013,12923,64055,60718,79586,57492,14097,59792
3782,4,2018,71928,86755,82812,66938,13985,47224,30325,9849,78154,76430,93719,57038
804,4,2016,42473,25018,73539,35213,89490,7930,63534,34687,87107,17946,38453,4493
1888,8,2016,3093,94247,32915,75913,32594,88626,80016,16265,37758,63642,78025,98611
1010,1,2015,80668,35195,41728,1916,1756,3434,92888,42502,71289,95385,46401,42179
2174,5,2015,95421,15082,33772,13768,76368,49381,9044,72958,69374,71022,69622,26462
712,1,2018,13018,30538,56754,40095,68083,17578,54829,43791,81411,48093,22712,84828
1429,7,2018,29137,14162,71978,45523,60778,40567,43780,90427,53016,47361,65410,58217
3817,7,2015,27239,5079,11854,26863,17583,52227,47143,79032,85178,56526,13399,60658
3912,4,2016,36380,55582,86341,91644,36619,17830,7905,35641,2786,9072,14415,68672
255,9,2016,60516,31076,5470,98282,79656,52625,30328,36315,56065,97371,19271,15867
1097,7,2015,51757,83568,82709,93150,89460,22909,4659,94343,45766,88563,35774,11815
592,2,2015,56531,80704,44333,87034,77560,10547,7273,96229,77649,25403,22947,99718
4817,6,2017,16203,28442,8099,94270,40476,36132,26867,74873,26104,94393,64014,18055
3309,5,2017,80480,2579,62763,5468,19881,95526,22650,31461,96952,91839,62782,61847
3107,0,2017,89811,14838,86165,41621,9810,41235,57732,62547,12790,29107,20204,71969
4732,7,2018,94316,11451,42058,7603,13577,95436,67838,29470,50311,40533,5207,51059
515,6,2018,73382,38073,804,42200,67215,2744,53487,14129,29441,75151,41521,71440
1540,1,2016,19985,77234,40098,64269,57279,63595,39474,31906,50895,24182,95875,11319
3786,6,2018,63060,89833,76514,22352,31636,56921,55531,28264,75885,49309,73191,56860
1983,1,2018,42531,42426,32015,70160,52011,23000,10211,92721,1706,83508,25024,33088
4930,2,2015,856,64355,81693,20439,68087,29147,80407,27802,46782,50664,25760,44348
3667,0,2017,20960,19377,16900,34707,77495,67025,6825,72080,69691,99031,55924,83637
21,1,2016,87711,95071,29426,96455,88754,73283,91544,20158,60545,59170,36316,87902
2964,6,2016,47386,74614,63837,73005,25836,93649,97807,48296,78690,35272,87338,9842
4350,3,2016,10464,16443,88206,61160,55765,19987,90119,27023,96058,18461,83237,26994
762,2,2018,82495,57468,34995,89527,1611,31357,66973,36874,14809,41577,68441,77558
2382,0,2015,31765,10203,54109,83804,81214,96981,91478,41034,62640,97473,14416,78301
3888,3,2015,83287,61855,23723,56688,35054,55635,39473,90197,40956,98832,62683,78281
4994,9,2018,97815,16269,78107,60948,40830,20545,23716,51275,80010,12241,28257,80444
1574,5,2016,96064,36320,53955,75151,49530,58898,37197,58816,25841,17480,55468,31001
4944,9,2018,8798,16334,47401,70058,20481,2593,24182,13965,4276,65934,68419,55724
663,5,2015,45549,5882,91494,92914,68980,51544,58478,19669,4982,67984,65487,46860
2611,7,2015,70803,61052,76545,5060,95519,87823,61818,39270,25881,15140,27105,20513
2062,5,2015,69852,27764,18374,79185,79461,26931,32589,4909,42957,67789,24461,10039
1584,1,2017,45570,63954,59494,77140,11144,92581,85775,80702,91450,63783,22140,79434
3280,5,2016,10606,33006,15754,48932,59311,79398,79425,85526,13331,15044,17594,81743
1676,6,2018,23123,73873,81801,45144,94952,25439,80457,93846,34476,92988,42133,6664
1906,2,2018,70921,82074,13116,71784,88145,66732,2988,38990,87519,70033,26282,94769
4000,8,2015,5310,35209,23678,47857,14787,90153,85771,19519,33142,61306,22089,72909
2343,6,2015,47413,22467,49541,56595,49710,86479,19445,76192,40545,14205,35171,7670
974,6,2017,54495,84999,38180,77322,48042,24374,52579,44009,69733,61402,39523,99030
731,3,2015,48763,68232,45185,35471,58627,77109,44488,41173,43545,13301,21811,35399
158,9,2015,49079,4529,56596,60272,6636,19581,45477,48022,27886,56047,37059,31774
4053,3,2016,45138,23515,64828,32809,89765,303,81085,95078,22576,73891,10852,92069
2733,3,2016,93060,18351,3608,88673,19421,4828,60475,19872,88175,42697,95235,76754
4855,8,2016,10545,83512,6782,18424,32988,81135,71611,70687,96977,21613,61574,85121
3350,8,2015,98318,72510,92861,28593,16544,76774,15463,34513,8848,9870,88915,24248
1957,9,2015,89024,76935,7773,13604,67015,65427,73009,50804,73366,77995,84627,84253
4056,4,2015,95668,34074,21333,34644,29592,98222,55693,81325,1404,56027,23874,75548
2993,4,2018,58878,17451,3473,47970,16643,45433,79012,50115,23786,88833,33185,72383
3051,3,2016,1718,6781,54582,8583,87902,44396,94875,38223,44175,34534,74206,13374
1884,7,2015,12662,14185,16532,40678,46063,10845,33980,74240,8519,38949,30587,55157
672,2,2016,90470,28098,48753,7758,40110,89224,61429,41256,32643,75479,84259,25446
3698,6,2017,85996,91959,87622,30397,84025,61664,32051,30302,88741,83549,54181,30792
1403,9,2018,70537,53382,49194,55673,52314,128,1808,87440,90509,92741,2667,4635
82,9,2016,65754,56198,19835,62408,92596,12888,14000,49743,83456,71481,37408,90533
3248,4,2016,17777,9614,93943,61775,61661,98703,55333,59094,40848,12644,53497,93000
3415,3,2016,36230,38100,51282,83075,45736,1523,52867,71088,37118,74501,74811,3714
4698,1,2016,25952,64329,93313,63478,81136,54569,94580,19112,99558,63541,53633,73672
925,5,2017,11975,39184,79790,85946,8778,52645,67063,10795,67479,83702,71078,50999
4985,4,2017,75140,19362,85309,47728,95201,17536,49480,20758,26211,68488,1168,80000
2409,1,2018,1131,97805,30776,30310,49868,22426,96423,20800,99532,59045,90804,25121
2285,5,2017,16368,13675,28579,38609,14698,13150,21158,92529,7475,81084,36732,39732
1615,9,2018,87295,69064,51675,32090,36892,94797,38109,88408,11525,87597,37254,16286
4638,7,2016,77035,96874,73561,43105,62866,98261,9282,11432,43800,92603,24832,25554
2808,8,2016,25169,55750,35421,47683,94277,60369,89892,96636,57640,11393,58864,56343
3891,7,2018,49309,62672,24436,72396,15876,2238,30090,17380,50372,71930,19887,80356
2588,4,2018,86405,96246,642,76201,68857,83747,88403,90566,99262,83487,55070,38452
3767,4,2017,30025,48336,44435,54053,12803,87248,52095,59172,83241,32975,66547,93050
124,0,2016,7851,34412,85533,98460,17398,66815,96584,66149,90991,44685,86112,80742
4618,4,2017,84034,56774,43767,49319,4813,34852,26531,97944,77801,67875,21388,78956
3478,8,2015,50826,49891,42289,59130,8531,75849,13724,14344,47149,94904,19348,65670
2186,4,2017,14271,22713,92561,9197,55365,5993,4598,83750,9926,26358,80764,73364
718,7,2016,92866,85253,83280,66504,12125,87689,81039,53912,143,80662,65569,14212
1550,0,2018,25046,1824,48261,79436,57700,30501,74294,48490,82708,66368,19761,33661
4268,3,2016,85203,51970,93719,85992,28716,29730,89253,76380,26947,78542,51204,25422
1073,7,2017,73619,21306,45098,30594,93686,9806,5950,65313,18765,10975,85738,7141
2903,6,2016,33372,84897,92484,73443,70556,51896,88498,10358,7611,1624,36357,47693
4998,5,2017,63229,24764,35182,73959,82530,87903,68437,30294,42404,14486,13519,43995
3196,9,2017,26457,79312,37915,79962,34810,37690,24325,18263,63960,75335,16021,58209
600,8,2018,19201,24324,25269,28909,71611,49011,25799,62057,34247,57419,76495,64921
941,7,2017,47674,14195,57045,41246,30096,28483,62497,81104,81290,94807,35214,99011
931,6,2018,35544,63076,43201,77204,80235,34374,66994,6896,17889,81750,14677,12759
78,2,2016,19721,83776,81103,10645,97018,84044,66109,79068,18049,9395,77474,60827
3088,2,2017,71924,69022,19745,11554,54363,85919,97263,35168,64210,2453,73147,69155
3452,2,2015,15219,78170,25808,72031,32799,86045,7516,47074,76509,22569,83371,10097
2030,3,2015,33330,28575,80277,9907,42689,50956,86309,80201,60884,47583,73649,20997
1106,8,2016,1128,59535,46659,85415,71029,84430,80332,50302,98559,79700,96019,65757
2763,8,2018,3318,56306,32765,55323,99379,71559,30092,78406,53171,23639,59599,17414
3097,2,2015,89138,23186,89013,65178,57444,72507,29113,85187,8028,34765,26728,57269
620,4,2015,69770,60046,58805,23259,48996,10554,33954,38461,9239,96276,18519,87468
1484,8,2017,12666,62418,38874,24410,1387,11099,50586,83850,23043,76912,24594,56637
